"ONDERWIJSBESTUURID","ONDERWIJSBESTUUR_NAAM","ONDERWIJSAANBIEDERID","ONDERWIJSAANBIEDER_NAAM","SOORT","OPLEIDINGSEENHEIDCODE","ERKENDEOPLEIDINGSCODE","VARIANT_VAN","ERKENNER","NAAM_LANG","INTERNATIONALE_NAAM","BEGINDATUM","EINDDATUM","NIVEAU","GRAAD","STUDIELAST","EQF","ISCED","NLQF","WAARDEDOCUMENTSOORT","PENVOERDER","EIGENNAAM","EIGENNAAM_DUITS","EIGENNAAM_ENGELS","VORM","VOERTAAL","AANGEBODEN_OPLEIDING_BEGINDATUM","AANGEBODEN_OPLEIDING_EINDDATUM","EERSTE_INSTROOMDATUM","LAATSTE_INSTROOMDATUM","WEBSITE","SAMENWERKEND_MET","BUITENLANDSEPARTNER","DEFICIENTIE","EISEN_WERKZAAMHEDEN","PROPEDEUTISCHE_FASE","STUDIEKEUZECHECK","VERSNELD_TRAJECT","AANGEBODEN_OPLEIDINGCODE","EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL","ONDERWIJSLOCATIECODE","ONDERWIJSLOCATIESTRAAT","ONDERWIJSLOCATIEPLAATS","OMSCHRIJVING"
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O2951","34131",,"NVAO","Embedded Systems Engineering","Embedded Systems Engineering",2007-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Embedded Systems Engineering",,"Embedded Systems Engineering","DEELTIJD","NLD",2008-09-01,,2008-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,"EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"31a5e55d-c312-4a5e-a1ae-8a4f7f999bf2","31a5e55d-c312-4a5e-a1ae-8a4f7f999bf2","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O2951","34131",,"NVAO","Embedded Systems Engineering","Embedded Systems Engineering",2007-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Embedded Systems Engineering",,"Embedded Systems Engineering","VOLTIJD","ENG",2007-09-01,,2007-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"a586fce0-208e-44dc-874b-f478749e764a","a586fce0-208e-44dc-874b-f478749e764a","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O2951","34131",,"NVAO","Embedded Systems Engineering","Embedded Systems Engineering",2007-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Embedded Systems Engineering",,"Embedded Systems Engineering","VOLTIJD","NLD",2007-09-01,,2007-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"fd94f695-05c8-4193-9189-fcd92590de55","fd94f695-05c8-4193-9189-fcd92590de55","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3062","34263",,"NVAO","Bouwkunde","Architecture and Construction Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Bouwkunde",,"Architecture and Construction Engineering","DEELTIJD","NLD",2003-09-01,,2003-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","b70a7958-6765-4587-a3d2-19aabbe6fb66","b70a7958-6765-4587-a3d2-19aabbe6fb66","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3062","34263",,"NVAO","Bouwkunde","Architecture and Construction Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Bouwkunde",,"Architecture and Construction Engineering","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES",,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","f883265c-f8aa-42f6-9347-029c62451480","f883265c-f8aa-42f6-9347-029c62451480","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3089","34267",,"NVAO","Elektrotechniek","Electrical and Electronic Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Elektrotechniek",,"Electrical and Electronic Engineering","DEELTIJD","NLD",2019-09-01,,2019-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"5215b487-1914-49ec-97d2-2f3703013bc7","5215b487-1914-49ec-97d2-2f3703013bc7","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3089","34267",,"NVAO","Elektrotechniek","Electrical and Electronic Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Elektrotechniek",,"Electrical and Electronic Engineering","VOLTIJD","ENG",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"6340f6d0-8afd-4cfe-a9a6-ea82a09cf15a","6340f6d0-8afd-4cfe-a9a6-ea82a09cf15a","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3089","34267",,"NVAO","Elektrotechniek","Electrical and Electronic Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Elektrotechniek",,"Electrical and Electronic Engineering","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES",,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"d261fb9e-19fd-41c6-b756-ec8ab9392027","d261fb9e-19fd-41c6-b756-ec8ab9392027","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3179","34279",,"NVAO","Civiele Techniek","Civil Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Civiele Techniek",,"Civil Engineering","DEELTIJD","NLD",2003-09-01,,2003-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","7fe9a17f-c520-4456-af83-9224c144d790","7fe9a17f-c520-4456-af83-9224c144d790","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3179","34279",,"NVAO","Civiele Techniek","Civil Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Civiele Techniek",,"Civil Engineering","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES",,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","1c45a1ec-b976-44e5-b45c-7d21a4d2436a","1c45a1ec-b976-44e5-b45c-7d21a4d2436a","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3207","34280",,"NVAO","Werktuigbouwkunde","Mechanical Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Werktuigbouwkunde",,"Mechanical Engineering","DEELTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"ac2b68f2-529d-4806-b3e1-18dc1c50bae1","ac2b68f2-529d-4806-b3e1-18dc1c50bae1","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3207","34280",,"NVAO","Werktuigbouwkunde","Mechanical Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Werktuigbouwkunde",,"Mechanical Engineering","VOLTIJD","ENG",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"68fc1924-8eb2-461d-95a0-302092b5986d","68fc1924-8eb2-461d-95a0-302092b5986d","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3207","34280",,"NVAO","Werktuigbouwkunde","Mechanical Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Werktuigbouwkunde",,"Mechanical Engineering","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"a990f7fa-46ff-4536-b930-ed209479dc92","a990f7fa-46ff-4536-b930-ed209479dc92","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3306","34389",,"NVAO","Industrieel Product Ontwerpen","Industrial Design Engineering",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Industrieel Product Ontwerpen",,"Industrial Design Engineering","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"fed0f266-46cb-4472-b54f-979b464037a5","fed0f266-46cb-4472-b54f-979b464037a5","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3341","34396",,"NVAO","Chemie","Chemistry",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Chemie",,"Chemistry","DEELTIJD","NLD",2004-01-20,,2004-01-20,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"d735893d-08e5-43cb-becb-bf41cee340e2","d735893d-08e5-43cb-becb-bf41cee340e2","109X400",,"Nijmegen","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3341","34396",,"NVAO","Chemie","Chemistry",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Chemie",,"Chemistry","VOLTIJD","ENG",2004-01-20,,2004-01-20,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"25e39fa0-caad-4844-9e6a-f274cb20ee33","25e39fa0-caad-4844-9e6a-f274cb20ee33","109X400",,"Nijmegen","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3341","34396",,"NVAO","Chemie","Chemistry",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Chemie",,"Chemistry","VOLTIJD","NLD",2004-01-20,,2004-01-20,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"ee6e1f3b-8624-4cd1-bbb6-b4b22516aaf8","ee6e1f3b-8624-4cd1-bbb6-b4b22516aaf8","109X400",,"Nijmegen","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3361","34397",,"NVAO","Biologie en Medisch Laboratoriumonderzoek","Biology & Medical Laboratory Research",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Biologie en Medisch Laboratoriumonderzoek",,"Biology and Medical Laboratory Research / Life Sciences (LS)","VOLTIJD","ENG",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,"GEEN_DEFICIENTIES",,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"6d7a75bf-686f-400d-879a-a04f0a5daf14","6d7a75bf-686f-400d-879a-a04f0a5daf14","109X400",,"Nijmegen","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3361","34397",,"NVAO","Biologie en Medisch Laboratoriumonderzoek","Biology & Medical Laboratory Research",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Biologie en Medisch Laboratoriumonderzoek",,"Biology and Medical Laboratory Research / Life Sciences (LS)","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"7a45df1a-12b0-4e07-a8f2-4017872907b1","7a45df1a-12b0-4e07-a8f2-4017872907b1","109X400",,"Nijmegen","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3443","34402",,"NVAO","Commerciële Economie","Marketing Management",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Commerciële Economie",,"Marketing Management","DEELTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,"GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"f1c957f9-691c-4f88-aee0-79e1b168d38a","f1c957f9-691c-4f88-aee0-79e1b168d38a","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3443","34402",,"NVAO","Commerciële Economie","Marketing Management",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Commerciële Economie",,"Marketing Management","DUAAL","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,"GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"f5558b4b-28b8-434e-9230-b4ad7443f484","f5558b4b-28b8-434e-9230-b4ad7443f484","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
"107B304","Stichting Hogeschool van Arnhem en Nijmegen","108A996","HAN_ University of Applied Sciences","OPLEIDING","1001O3443","34402",,"NVAO","Commerciële Economie","Marketing Management",2002-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting Hogeschool van Arnhem en Nijmegen","Commerciële Economie",,"Marketing Management","VOLTIJD","NLD",2002-09-01,,2002-09-01,,"https://www.han.nl/opleidingen/coursefinder.xml#/",,,,,"PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING",,"62cd15ca-e971-4af9-a486-8da1af4e7ab0","62cd15ca-e971-4af9-a486-8da1af4e7ab0","109X387",,"Arnhem","Je kunt je via Studielink aanmelden voor een opleiding bij de HAN met startmaand 1 september. Bij sommige opleidingen kan je ook starten per 1 februari. Als jij je aanmeldt voor een willekeurige startmaand (anders dan 1 september of 1 februari), dan wordt door de HAN beoordeeld of starten in de gewenste maand nog mogelijk is."
